Trip_distance,Dropoff_longitude,Fare_amount,Tolls_amount,lpep_pickup_datetime
1.813214285714286,-73.93724196297781,7.8571428571428585,0.19785714285714287,2016-06-02 05:14:54
2.2672340425531914,-73.93146936944191,11.244680851063832,-8.326672684688674e-17,2016-06-02 14:38:43
4.6028125000000015,-73.93978929519653,21.96875,0.17312500000000006,2016-06-02 15:32:37
1.8752459016393441,-73.93461246177799,9.926229508196721,-1.52655665885959e-16,2016-06-02 15:29:50
7.6225,-73.92221260070802,34.75,2.7755575615628914e-17,2016-06-02 16:36:29
1.0367415730337082,-73.93194202894577,7.031460674157312,-2.220446049250313e-16,2016-06-02 10:53:15
1.1672463768115942,-73.92934683094853,6.615942028985512,-1.8041124150158796e-16,2016-06-02 01:02:50
0.77,-73.94888496398927,4.875,0.0,2016-06-02 21:40:14
6.871874999999998,-73.95681381225586,22.34375,1.0387499999999996,2016-06-02 05:51:50
0.8315942028985512,-73.94046628647956,7.862318840579711,-1.8041124150158796e-16,2016-06-02 16:50:44
10.507857142857144,-73.94686344691685,37.785714285714285,1.4878571428571423,2016-06-02 19:42:55
4.060327868852458,-73.94708889820538,16.827868852459016,0.18163934426229486,2016-06-02 19:28:05
1.7385263157894737,-73.933154296875,9.257894736842102,-2.3592239273284576e-16,2016-06-02 18:33:41
4.74219512195122,-73.93399587491662,22.07317073170732,0.1351219512195122,2016-06-02 15:12:55
2.08,-73.89397048950195,10.0,0.0,2016-06-02 04:21:57
3.1279012345679016,-73.92460971408421,12.728395061728394,-2.0816681711721683e-16,2016-06-02 21:19:30
3.373125,-73.95421441396076,16.1875,-8.326672684688674e-17,2016-06-02 08:41:46
0.8753913043478256,-73.9309279732082,5.782608695652168,-2.6367796834847473e-16,2016-06-02 18:32:24
1.4766666666666668,-73.95470937093098,10.166666666666666,0.0,2016-06-02 12:24:16
11.2855,-73.95553321838379,36.37500000000001,0.5539999999999997,2016-06-02 06:49:06
2.0766216216216216,-73.92784675391945,10.648648648648653,0.1497297297297297,2016-06-02 14:27:47
11.169999999999998,-73.9249565818093,37.29545454545456,0.5036363636363633,2016-06-02 20:14:36
2.4,-73.96168899536133,10.75,0.0,2016-06-02 11:22:07
10.344444444444443,-73.94691382514105,40.16666666666666,1.2311111111111106,2016-06-02 21:57:07
2.397450980392157,-73.93968858905869,11.068627450980392,0.15764705882352928,2016-06-02 19:34:42
9.39857142857143,-73.96409606933594,42.00000000000001,1.5828571428571423,2016-06-02 12:49:16
1.0607500000000003,-73.94057655334474,6.9162500000000025,-2.0816681711721683e-16,2016-06-02 14:00:17
0.9490909090909084,-73.94296847256747,5.345454545454548,-1.249000902703301e-16,2016-06-02 09:19:20
0.8903409090909089,-73.93458799882369,5.982954545454548,-2.220446049250313e-16,2016-06-02 17:03:41
1.5210958904109593,-73.94333847254924,8.260273972602741,-1.8041124150158796e-16,2016-06-02 08:58:53
3.6854761904761904,-73.94872374761673,18.845238095238095,0.1319047619047619,2016-06-02 17:58:00
0.8634444444444442,-73.93956002129448,5.855555555555558,-2.220446049250313e-16,2016-06-02 19:55:39
9.291578947368423,-73.90059621710526,28.47368421052632,0.2915789473684209,2016-06-02 05:32:20
8.174705882352944,-73.96056231330421,34.94117647058825,0.3258823529411764,2016-06-02 09:58:42
13.03,-73.99100494384766,42.0,0.0,2016-06-02 17:23:26
1.2139534883720935,-73.93482001252876,7.534108527131777,-2.7755575615628914e-16,2016-06-02 17:50:31
2.927752808988764,-73.93685304448844,11.797752808988767,0.06224719101123589,2016-06-02 22:48:23
7.002972972972975,-73.9606846989812,25.081081081081084,0.1497297297297297,2016-06-02 22:52:45
1.178,-73.91950988769531,6.9,0.0,2016-06-02 15:52:37
2.310909090909091,-73.95040824196556,11.545454545454545,2.7755575615628914e-17,2016-06-02 21:00:24
1.5886486486486486,-73.9289499231287,7.3783783783783825,-1.8041124150158796e-16,2016-06-02 00:36:41
2.4203389830508475,-73.94230470818988,11.508474576271189,0.09389830508474578,2016-06-02 12:32:46
6.2572340425531925,-73.95530587054314,25.978723404255323,0.3838297872340425,2016-06-02 19:08:04
6.485384615384616,-73.93452893770656,26.82692307692308,2.7755575615628914e-17,2016-06-02 18:12:26
6.1808695652173915,-73.94715715491253,22.82608695652173,0.664782608695652,2016-06-02 22:20:43
2.658,-73.93822174072265,11.3,0.0,2016-06-02 23:34:02
5.04875,-73.9685459136963,21.625,0.27699999999999964,2016-06-02 10:38:59
1.1808181818181824,-73.93237429532138,6.731818181818182,-2.6367796834847473e-16,2016-06-02 20:50:42
6.46153846153846,-73.94593018751878,27.711538461538467,0.2130769230769231,2016-06-02 08:08:22
5.744516129032258,-73.93018168787802,22.564516129032263,0.7148387096774195,2016-06-02 13:19:59
22.35,-73.89851379394531,122.5,0.0,2016-06-02 17:11:36
8.052380952380952,-73.97642335437592,33.761904761904766,1.0552380952380953,2016-06-02 08:24:53
8.305454545454547,-73.89880648526278,27.5,1.0072727272727269,2016-06-02 22:50:59
2.995,-73.94494395785861,13.750000000000005,0.07694444444444447,2016-06-02 18:55:33
5.272857142857143,-73.94460896083287,20.85714285714285,0.5935714285714283,2016-06-02 12:38:10
8.901052631578947,-73.96124628970497,35.31578947368422,0.29157894736842105,2016-06-02 08:56:34
5.443714285714287,-73.94497440883092,19.428571428571427,0.4748571428571427,2016-06-02 06:55:51
0.9974074074074076,-73.94024629946108,6.999999999999999,-1.249000902703301e-16,2016-06-02 07:25:11
1.052307692307693,-73.93949376619777,5.961538461538456,-2.498001805406602e-16,2016-06-02 20:28:43
2.8106896551724136,-73.93573063817517,12.405172413793107,0.13931034482758622,2016-06-02 10:32:10
1.0674257425742577,-73.93602654485419,6.381188118811884,-2.498001805406602e-16,2016-06-02 23:23:34
1.0767567567567564,-73.9316259848105,7.520270270270275,-1.8041124150158796e-16,2016-06-02 14:14:10
4.694833333333333,-73.92501322428386,16.549999999999994,0.09233333333333336,2016-06-02 00:38:07
1.9217857142857144,-73.9292812347412,10.255952380952378,-2.0816681711721683e-16,2016-06-02 17:13:08
0.8978301886792464,-73.93373345429042,5.6650943396226365,-2.498001805406602e-16,2016-06-02 19:14:06
5.637142857142857,-73.96019573600924,20.52040816326531,0.22612244897959174,2016-06-02 21:34:19
10.61,-73.94745917069284,39.47368421052633,1.749473684210527,2016-06-02 14:16:16
2.1047115384615385,-73.92947402367227,9.73076923076923,0.07769230769230773,2016-06-02 21:00:14
14.17,-73.91113489324397,53.00000000000002,3.021818181818181,2016-06-02 17:12:45
5.366666666666666,-73.9693851047092,23.411111111111122,0.6155555555555557,2016-06-02 09:18:39
1.0479761904761908,-73.93524578639439,6.244047619047627,0.06595238095238089,2016-06-02 20:36:31
4.267142857142857,-73.94300264630999,16.49285714285714,0.15828571428571395,2016-06-02 22:02:22
6.092222222222222,-73.9332371464482,28.16666666666667,1.0088888888888887,2016-06-02 16:29:33
2.775,-73.85817337036133,10.75,0.0,2016-06-02 03:11:58
